ts,price,volume,dt
1782954000,0.02,40833.52,2026-07-02 01:00:00+00:00
1782957600,0.019,33429.23,2026-07-02 02:00:00+00:00
1782961200,0.02,112273.4,2026-07-02 03:00:00+00:00
1782964800,0.019,70422.52,2026-07-02 04:00:00+00:00
1782968400,0.017,110532.82,2026-07-02 05:00:00+00:00
1782972000,0.018,53165.79,2026-07-02 06:00:00+00:00
1782975600,0.018,22180.51,2026-07-02 07:00:00+00:00
1782986400,0.018,49491.6,2026-07-02 10:00:00+00:00
1782990000,0.018,6879.22,2026-07-02 11:00:00+00:00
1782993600,0.018,19052.83,2026-07-02 12:00:00+00:00
1782997200,0.016,218929.86,2026-07-02 13:00:00+00:00
1783000800,0.019,125382.79,2026-07-02 14:00:00+00:00
1783004400,0.018,26419.49,2026-07-02 15:00:00+00:00
1783008000,0.019,34384.75,2026-07-02 16:00:00+00:00
1783011600,0.019,43917.01,2026-07-02 17:00:00+00:00
1783015200,0.019,55096.45,2026-07-02 18:00:00+00:00
1783018800,0.019,27908.96,2026-07-02 19:00:00+00:00
1783022400,0.019,40184.75,2026-07-02 20:00:00+00:00
1783026000,0.017,27488.17,2026-07-02 21:00:00+00:00
1783029600,0.018,21673.67,2026-07-02 22:00:00+00:00
1783033200,0.018,100866.06,2026-07-02 23:00:00+00:00
1783036800,0.017,112556.67,2026-07-03 00:00:00+00:00
1783040400,0.018,13663.75,2026-07-03 01:00:00+00:00
1783044000,0.018,43603.23,2026-07-03 02:00:00+00:00
1783047600,0.018,52789.07,2026-07-03 03:00:00+00:00
1783051200,0.018,41396.68,2026-07-03 04:00:00+00:00
1783054800,0.018,65694.27,2026-07-03 05:00:00+00:00
1783058400,0.018,50882.72,2026-07-03 06:00:00+00:00
1783062000,0.018,47603.45,2026-07-03 07:00:00+00:00
1783065600,0.018,32620.16,2026-07-03 08:00:00+00:00
1783069200,0.018,57278.54,2026-07-03 09:00:00+00:00
1783072800,0.018,13423.03,2026-07-03 10:00:00+00:00
1783076400,0.018,25717.84,2026-07-03 11:00:00+00:00
1783080000,0.018,2423.73,2026-07-03 12:00:00+00:00
1783083600,0.018,7977.08,2026-07-03 13:00:00+00:00
1783087200,0.018,43388.19,2026-07-03 14:00:00+00:00
1783090800,0.018,45321.98,2026-07-03 15:00:00+00:00
1783094400,0.018,40291.1,2026-07-03 16:00:00+00:00
1783098000,0.018,28484.07,2026-07-03 17:00:00+00:00
1783101600,0.017,18405.58,2026-07-03 18:00:00+00:00
1783105200,0.017,26296.26,2026-07-03 19:00:00+00:00
1783108800,0.017,25969.21,2026-07-03 20:00:00+00:00
1783112400,0.017,27112.53,2026-07-03 21:00:00+00:00
1783116000,0.017,33415.04,2026-07-03 22:00:00+00:00
1783119600,0.016,40680.71,2026-07-03 23:00:00+00:00
1783123200,0.017,67778.18,2026-07-04 00:00:00+00:00
1783126800,0.017,86163.25,2026-07-04 01:00:00+00:00
